date,state,parlimen,sex,age,ethnicity,population
2022-01-01,Kelantan,P.026 Ketereh,both,overall,citizen,109.2
2022-01-01,Kelantan,P.026 Ketereh,both,overall,noncitizen,1.4
2022-01-01,Kelantan,P.026 Ketereh,female,overall,overall,53.0
2022-01-01,Kelantan,P.026 Ketereh,male,overall,overall,57.7
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,126.47
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,citizen,122.862
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,noncitizen,3.608
2020-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,61.342
2020-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,65.128
2021-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,127.9
2021-01-01,Kelantan,P.027 Tanah Merah,both,overall,citizen,124.3
2021-01-01,Kelantan,P.027 Tanah Merah,both,overall,noncitizen,3.6
2021-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,62.0
2021-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,65.8
2022-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,129.1
2022-01-01,Kelantan,P.027 Tanah Merah,both,overall,citizen,125.7
2022-01-01,Kelantan,P.027 Tanah Merah,both,overall,noncitizen,3.3
2022-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,62.7
2022-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,66.4
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,135.823
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,citizen,134.962
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,noncitizen,0.861
2020-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,68.546
2020-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,67.277
2021-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,137.3
2021-01-01,Kelantan,P.028 Pasir Puteh,both,overall,citizen,136.5
2021-01-01,Kelantan,P.028 Pasir Puteh,both,overall,noncitizen,0.9
2021-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,69.3
2021-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,68.0
2022-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,138.6
2022-01-01,Kelantan,P.028 Pasir Puteh,both,overall,citizen,137.8
2022-01-01,Kelantan,P.028 Pasir Puteh,both,overall,noncitizen,0.8
2022-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,70.0
2022-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,68.6
2020-01-01,Kelantan,P.029 Machang,both,overall,overall,110.545
2020-01-01,Kelantan,P.029 Machang,both,overall,citizen,109.509
2020-01-01,Kelantan,P.029 Machang,both,overall,noncitizen,1.036
2020-01-01,Kelantan,P.029 Machang,female,overall,overall,55.603
2020-01-01,Kelantan,P.029 Machang,male,overall,overall,54.942
2021-01-01,Kelantan,P.029 Machang,both,overall,overall,111.8
2021-01-01,Kelantan,P.029 Machang,both,overall,citizen,110.7
2021-01-01,Kelantan,P.029 Machang,both,overall,noncitizen,1.0
2021-01-01,Kelantan,P.029 Machang,female,overall,overall,56.2
2021-01-01,Kelantan,P.029 Machang,male,overall,overall,55.5
2022-01-01,Kelantan,P.029 Machang,both,overall,overall,112.8
2022-01-01,Kelantan,P.029 Machang,both,overall,citizen,111.9
2022-01-01,Kelantan,P.029 Machang,both,overall,noncitizen,1.0
2022-01-01,Kelantan,P.029 Machang,female,overall,overall,56.8
2022-01-01,Kelantan,P.029 Machang,male,overall,overall,56.0
2020-01-01,Kelantan,P.030 Jeli,both,overall,overall,78.952
2020-01-01,Kelantan,P.030 Jeli,both,overall,citizen,76.917
2020-01-01,Kelantan,P.030 Jeli,both,overall,noncitizen,2.035
2020-01-01,Kelantan,P.030 Jeli,female,overall,overall,39.226
2020-01-01,Kelantan,P.030 Jeli,male,overall,overall,39.726
2021-01-01,Kelantan,P.030 Jeli,both,overall,overall,79.8
2021-01-01,Kelantan,P.030 Jeli,both,overall,citizen,77.8
2021-01-01,Kelantan,P.030 Jeli,both,overall,noncitizen,2.0
2021-01-01,Kelantan,P.030 Jeli,female,overall,overall,39.7
2021-01-01,Kelantan,P.030 Jeli,male,overall,overall,40.2
2022-01-01,Kelantan,P.030 Jeli,both,overall,overall,80.6
2022-01-01,Kelantan,P.030 Jeli,both,overall,citizen,78.7
2022-01-01,Kelantan,P.030 Jeli,both,overall,noncitizen,1.9
2022-01-01,Kelantan,P.030 Jeli,female,overall,overall,40.1
2022-01-01,Kelantan,P.030 Jeli,male,overall,overall,40.5
2020-01-01,Kelantan,P.031 Kuala Krai,both,overall,overall,105.007
2020-01-01,Kelantan,P.031 Kuala Krai,both,overall,citizen,101.255
2020-01-01,Kelantan,P.031 Kuala Krai,both,overall,noncitizen,3.752
2020-01-01,Kelantan,P.031 Kuala Krai,female,overall,overall,52.144
2020-01-01,Kelantan,P.031 Kuala Krai,male,overall,overall,52.863
2021-01-01,Kelantan,P.031 Kuala Krai,both,overall,overall,106.2
2021-01-01,Kelantan,P.031 Kuala Krai,both,overall,citizen,102.5
2021-01-01,Kelantan,P.031 Kuala Krai,both,overall,noncitizen,3.7
2021-01-01,Kelantan,P.031 Kuala Krai,female,overall,overall,52.7
2021-01-01,Kelantan,P.031 Kuala Krai,male,overall,overall,53.4
2022-01-01,Kelantan,P.031 Kuala Krai,both,overall,overall,107.2
2022-01-01,Kelantan,P.031 Kuala Krai,both,overall,citizen,103.7
2022-01-01,Kelantan,P.031 Kuala Krai,both,overall,noncitizen,3.5
2022-01-01,Kelantan,P.031 Kuala Krai,female,overall,overall,53.3
2022-01-01,Kelantan,P.031 Kuala Krai,male,overall,overall,53.9
2020-01-01,Kelantan,P.032 Gua Musang,both,overall,overall,112.495
2020-01-01,Kelantan,P.032 Gua Musang,both,overall,citizen,104.835
2020-01-01,Kelantan,P.032 Gua Musang,both,overall,noncitizen,7.66
2020-01-01,Kelantan,P.032 Gua Musang,female,overall,overall,52.241
2020-01-01,Kelantan,P.032 Gua Musang,male,overall,overall,60.254
2021-01-01,Kelantan,P.032 Gua Musang,both,overall,overall,113.7
2021-01-01,Kelantan,P.032 Gua Musang,both,overall,citizen,106.1
2021-01-01,Kelantan,P.032 Gua Musang,both,overall,noncitizen,7.6
2021-01-01,Kelantan,P.032 Gua Musang,female,overall,overall,52.8
2021-01-01,Kelantan,P.032 Gua Musang,male,overall,overall,60.9
2022-01-01,Kelantan,P.032 Gua Musang,both,overall,overall,114.8
2022-01-01,Kelantan,P.032 Gua Musang,both,overall,citizen,107.6
2022-01-01,Kelantan,P.032 Gua Musang,both,overall,noncitizen,7.2
2022-01-01,Kelantan,P.032 Gua Musang,female,overall,overall,53.4
2022-01-01,Kelantan,P.032 Gua Musang,male,overall,overall,61.4
2020-01-01,Terengganu,P.033 Besut,both,overall,overall,127.825
2020-01-01,Terengganu,P.033 Besut,both,overall,citizen,125.125
2020-01-01,Terengganu,P.033 Besut,both,overall,noncitizen,2.7
2020-01-01,Terengganu,P.033 Besut,female,overall,overall,62.758
2020-01-01,Terengganu,P.033 Besut,male,overall,overall,65.067
2021-01-01,Terengganu,P.033 Besut,both,overall,overall,130.199
2021-01-01,Terengganu,P.033 Besut,both,overall,citizen,127.2
2021-01-01,Terengganu,P.033 Besut,both,overall,noncitizen,2.9
2021-01-01,Terengganu,P.033 Besut,female,overall,overall,63.9
2021-01-01,Terengganu,P.033 Besut,male,overall,overall,66.3
2022-01-01,Terengganu,P.033 Besut,both,overall,overall,132.0
2022-01-01,Terengganu,P.033 Besut,both,overall,citizen,129.199
2022-01-01,Terengganu,P.033 Besut,both,overall,noncitizen,2.8
2022-01-01,Terengganu,P.033 Besut,female,overall,overall,64.8
2022-01-01,Terengganu,P.033 Besut,male,overall,overall,67.2
2020-01-01,Terengganu,P.034 Setiu,both,overall,overall,122.39
2020-01-01,Terengganu,P.034 Setiu,both,overall,citizen,120.149
2020-01-01,Terengganu,P.034 Setiu,both,overall,noncitizen,2.241
2020-01-01,Terengganu,P.034 Setiu,female,overall,overall,60.206
2020-01-01,Terengganu,P.034 Setiu,male,overall,overall,62.184
2021-01-01,Terengganu,P.034 Setiu,both,overall,overall,124.6
2021-01-01,Terengganu,P.034 Setiu,both,overall,citizen,122.2
2021-01-01,Terengganu,P.034 Setiu,both,overall,noncitizen,2.4
2021-01-01,Terengganu,P.034 Setiu,female,overall,overall,61.3
2021-01-01,Terengganu,P.034 Setiu,male,overall,overall,63.4
2022-01-01,Terengganu,P.034 Setiu,both,overall,overall,126.4
2022-01-01,Terengganu,P.034 Setiu,both,overall,citizen,124.1
2022-01-01,Terengganu,P.034 Setiu,both,overall,noncitizen,2.3
2022-01-01,Terengganu,P.034 Setiu,female,overall,overall,62.2
2022-01-01,Terengganu,P.034 Setiu,male,overall,overall,64.2
2020-01-01,Terengganu,P.035 Kuala Nerus,both,overall,overall,144.22
2020-01-01,Terengganu,P.035 Kuala Nerus,both,overall,citizen,142.242
2020-01-01,Terengganu,P.035 Kuala Nerus,both,overall,noncitizen,1.978
2020-01-01,Terengganu,P.035 Kuala Nerus,female,overall,overall,72.391
2020-01-01,Terengganu,P.035 Kuala Nerus,male,overall,overall,71.829
2021-01-01,Terengganu,P.035 Kuala Nerus,both,overall,overall,146.9
2021-01-01,Terengganu,P.035 Kuala Nerus,both,overall,citizen,144.7
2021-01-01,Terengganu,P.035 Kuala Nerus,both,overall,noncitizen,2.2
2021-01-01,Terengganu,P.035 Kuala Nerus,female,overall,overall,73.7
2021-01-01,Terengganu,P.035 Kuala Nerus,male,overall,overall,73.2
2022-01-01,Terengganu,P.035 Kuala Nerus,both,overall,overall,148.9
2022-01-01,Terengganu,P.035 Kuala Nerus,both,overall,citizen,146.9
2022-01-01,Terengganu,P.035 Kuala Nerus,both,overall,noncitizen,2.1
2022-01-01,Terengganu,P.035 Kuala Nerus,female,overall,overall,74.8
2022-01-01,Terengganu,P.035 Kuala Nerus,male,overall,overall,74.2
2020-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,overall,129.031
2020-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,citizen,125.889
2020-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,noncitizen,3.142
2020-01-01,Terengganu,P.036 Kuala Terengganu,female,overall,overall,64.399
2020-01-01,Terengganu,P.036 Kuala Terengganu,male,overall,overall,64.632
2021-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,overall,131.4
2021-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,citizen,128.0
2021-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,noncitizen,3.4
2021-01-01,Terengganu,P.036 Kuala Terengganu,female,overall,overall,65.5
2021-01-01,Terengganu,P.036 Kuala Terengganu,male,overall,overall,65.9
2022-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,overall,133.3
2022-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,citizen,130.0
2022-01-01,Terengganu,P.036 Kuala Terengganu,both,overall,noncitizen,3.3
2022-01-01,Terengganu,P.036 Kuala Terengganu,female,overall,overall,66.5
2022-01-01,Terengganu,P.036 Kuala Terengganu,male,overall,overall,66.7
2020-01-01,Terengganu,P.037 Marang,both,overall,overall,162.312
2020-01-01,Terengganu,P.037 Marang,both,overall,citizen,160.301
2020-01-01,Terengganu,P.037 Marang,both,overall,noncitizen,2.011
2020-01-01,Terengganu,P.037 Marang,female,overall,overall,79.693
2020-01-01,Terengganu,P.037 Marang,male,overall,overall,82.619
2021-01-01,Terengganu,P.037 Marang,both,overall,overall,165.3
2021-01-01,Terengganu,P.037 Marang,both,overall,citizen,163.1
2021-01-01,Terengganu,P.037 Marang,both,overall,noncitizen,2.2
2021-01-01,Terengganu,P.037 Marang,female,overall,overall,81.1
2021-01-01,Terengganu,P.037 Marang,male,overall,overall,84.2
2022-01-01,Terengganu,P.037 Marang,both,overall,overall,167.6
2022-01-01,Terengganu,P.037 Marang,both,overall,citizen,165.5
2022-01-01,Terengganu,P.037 Marang,both,overall,noncitizen,2.1
2022-01-01,Terengganu,P.037 Marang,female,overall,overall,82.3
2022-01-01,Terengganu,P.037 Marang,male,overall,overall,85.3
2020-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,overall,91.855
2020-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,citizen,87.826
2020-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,noncitizen,4.029
2020-01-01,Terengganu,P.038 Hulu Terengganu,female,overall,overall,43.568
2020-01-01,Terengganu,P.038 Hulu Terengganu,male,overall,overall,48.287
2021-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,overall,93.6
2021-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,citizen,89.2
2021-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,noncitizen,4.4
2021-01-01,Terengganu,P.038 Hulu Terengganu,female,overall,overall,44.3
2021-01-01,Terengganu,P.038 Hulu Terengganu,male,overall,overall,49.2
2022-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,overall,94.9
2022-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,citizen,90.7
2022-01-01,Terengganu,P.038 Hulu Terengganu,both,overall,noncitizen,4.2
2022-01-01,Terengganu,P.038 Hulu Terengganu,female,overall,overall,45.0
2022-01-01,Terengganu,P.038 Hulu Terengganu,male,overall,overall,49.9
2020-01-01,Terengganu,P.039 Dungun,both,overall,overall,156.225
2020-01-01,Terengganu,P.039 Dungun,both,overall,citizen,153.275
2020-01-01,Terengganu,P.039 Dungun,both,overall,noncitizen,2.95
2020-01-01,Terengganu,P.039 Dungun,female,overall,overall,75.987
2020-01-01,Terengganu,P.039 Dungun,male,overall,overall,80.238
2021-01-01,Terengganu,P.039 Dungun,both,overall,overall,159.1
2021-01-01,Terengganu,P.039 Dungun,both,overall,citizen,155.9
2021-01-01,Terengganu,P.039 Dungun,both,overall,noncitizen,3.2
2021-01-01,Terengganu,P.039 Dungun,female,overall,overall,77.3
2021-01-01,Terengganu,P.039 Dungun,male,overall,overall,81.8
2022-01-01,Terengganu,P.039 Dungun,both,overall,overall,161.3
2022-01-01,Terengganu,P.039 Dungun,both,overall,citizen,158.3
2022-01-01,Terengganu,P.039 Dungun,both,overall,noncitizen,3.1
2022-01-01,Terengganu,P.039 Dungun,female,overall,overall,78.5
2022-01-01,Terengganu,P.039 Dungun,male,overall,overall,82.9
2020-01-01,Terengganu,P.040 Kemaman,both,overall,overall,215.582
2020-01-01,Terengganu,P.040 Kemaman,both,overall,citizen,208.231
2020-01-01,Terengganu,P.040 Kemaman,both,overall,noncitizen,7.351
2020-01-01,Terengganu,P.040 Kemaman,female,overall,overall,102.573
2020-01-01,Terengganu,P.040 Kemaman,male,overall,overall,113.009
2021-01-01,Terengganu,P.040 Kemaman,both,overall,overall,219.6
2021-01-01,Terengganu,P.040 Kemaman,both,overall,citizen,211.5
2021-01-01,Terengganu,P.040 Kemaman,both,overall,noncitizen,8.0
2021-01-01,Terengganu,P.040 Kemaman,female,overall,overall,104.4
2021-01-01,Terengganu,P.040 Kemaman,male,overall,overall,115.2
2022-01-01,Terengganu,P.040 Kemaman,both,overall,overall,222.6
2022-01-01,Terengganu,P.040 Kemaman,both,overall,citizen,215.0
2022-01-01,Terengganu,P.040 Kemaman,both,overall,noncitizen,7.7
2022-01-01,Terengganu,P.040 Kemaman,female,overall,overall,105.9
2022-01-01,Terengganu,P.040 Kemaman,male,overall,overall,116.7
2020-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,overall,117.043
2020-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,citizen,112.491
2020-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,noncitizen,4.552
2020-01-01,Pulau Pinang,P.041 Kepala Batas,female,overall,overall,56.686
2020-01-01,Pulau Pinang,P.041 Kepala Batas,male,overall,overall,60.357
2021-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,overall,117.0
2021-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,citizen,112.8
2021-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,noncitizen,4.3
2021-01-01,Pulau Pinang,P.041 Kepala Batas,female,overall,overall,56.7
2021-01-01,Pulau Pinang,P.041 Kepala Batas,male,overall,overall,60.3
2022-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,overall,116.9
2022-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,citizen,112.9
2022-01-01,Pulau Pinang,P.041 Kepala Batas,both,overall,noncitizen,4.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,female,overall,overall,56.8
2022-01-01,Pulau Pinang,P.041 Kepala Batas,male,overall,overall,60.2
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,overall,106.899
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,citizen,103.644
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,noncitizen,3.255
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,female,overall,overall,52.368
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,male,overall,overall,54.531
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,overall,106.9
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,citizen,103.8
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,noncitizen,3.1
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,female,overall,overall,52.4
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,male,overall,overall,54.5
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,overall,106.8
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,citizen,104.0
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,both,overall,noncitizen,2.8
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,female,overall,overall,52.4
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,male,overall,overall,54.3
2020-01-01,Pulau Pinang,P.043 Bagan,both,overall,overall,112.712
2020-01-01,Pulau Pinang,P.043 Bagan,both,overall,citizen,104.157
2020-01-01,Pulau Pinang,P.043 Bagan,both,overall,noncitizen,8.555
2020-01-01,Pulau Pinang,P.043 Bagan,female,overall,overall,56.319
2020-01-01,Pulau Pinang,P.043 Bagan,male,overall,overall,56.393
2021-01-01,Pulau Pinang,P.043 Bagan,both,overall,overall,112.7
2021-01-01,Pulau Pinang,P.043 Bagan,both,overall,citizen,104.6
2021-01-01,Pulau Pinang,P.043 Bagan,both,overall,noncitizen,8.1
2021-01-01,Pulau Pinang,P.043 Bagan,female,overall,overall,56.4
2021-01-01,Pulau Pinang,P.043 Bagan,male,overall,overall,56.3
2022-01-01,Pulau Pinang,P.043 Bagan,both,overall,overall,112.6
2022-01-01,Pulau Pinang,P.043 Bagan,both,overall,citizen,104.9
2022-01-01,Pulau Pinang,P.043 Bagan,both,overall,noncitizen,7.7
2022-01-01,Pulau Pinang,P.043 Bagan,female,overall,overall,56.4
2022-01-01,Pulau Pinang,P.043 Bagan,male,overall,overall,56.2
2020-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,overall,159.989
2020-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,citizen,150.266
2020-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,noncitizen,9.723
2020-01-01,Pulau Pinang,P.044 Permatang Pauh,female,overall,overall,77.202
2020-01-01,Pulau Pinang,P.044 Permatang Pauh,male,overall,overall,82.787
2021-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,overall,160.0
2021-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,citizen,150.8
2021-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,noncitizen,9.2
2021-01-01,Pulau Pinang,P.044 Permatang Pauh,female,overall,overall,77.3
2021-01-01,Pulau Pinang,P.044 Permatang Pauh,male,overall,overall,82.7
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,overall,159.8
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,citizen,151.2
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,both,overall,noncitizen,8.7
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,female,overall,overall,77.3
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,male,overall,overall,82.5
2020-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,overall,162.947
2020-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,citizen,154.454
2020-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,noncitizen,8.493
2020-01-01,Pulau Pinang,P.045 Bukit Mertajam,female,overall,overall,77.178
2020-01-01,Pulau Pinang,P.045 Bukit Mertajam,male,overall,overall,85.769
2021-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,overall,162.9
2021-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,citizen,154.8
2021-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,noncitizen,8.1
2021-01-01,Pulau Pinang,P.045 Bukit Mertajam,female,overall,overall,77.3
2021-01-01,Pulau Pinang,P.045 Bukit Mertajam,male,overall,overall,85.7
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,overall,162.8
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,citizen,155.1
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,both,overall,noncitizen,7.7
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,female,overall,overall,77.3
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,male,overall,overall,85.5
2020-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,overall,164.468
2020-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,citizen,127.545
2020-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,noncitizen,36.923
2020-01-01,Pulau Pinang,P.046 Batu Kawan,female,overall,overall,78.246
2020-01-01,Pulau Pinang,P.046 Batu Kawan,male,overall,overall,86.222
2021-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,overall,164.4
2021-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,citizen,129.1
2021-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,noncitizen,35.4
2021-01-01,Pulau Pinang,P.046 Batu Kawan,female,overall,overall,78.3
2021-01-01,Pulau Pinang,P.046 Batu Kawan,male,overall,overall,86.1
2022-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,overall,164.3
2022-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,citizen,130.4
2022-01-01,Pulau Pinang,P.046 Batu Kawan,both,overall,noncitizen,33.9
2022-01-01,Pulau Pinang,P.046 Batu Kawan,female,overall,overall,78.4
2022-01-01,Pulau Pinang,P.046 Batu Kawan,male,overall,overall,85.9
2020-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,overall,122.034
2020-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,citizen,120.291
2020-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,noncitizen,1.743
2020-01-01,Pulau Pinang,P.047 Nibong Tebal,female,overall,overall,58.174
2020-01-01,Pulau Pinang,P.047 Nibong Tebal,male,overall,overall,63.86
2021-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,overall,122.0
2021-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,citizen,120.4
2021-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,noncitizen,1.6
2021-01-01,Pulau Pinang,P.047 Nibong Tebal,female,overall,overall,58.2
2021-01-01,Pulau Pinang,P.047 Nibong Tebal,male,overall,overall,63.8
2022-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,overall,121.9
2022-01-01,Pulau Pinang,P.047 Nibong Tebal,both,overall,citizen,120.4
